[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'request_vote', 'term': 1, 'last_log_index': 1, 'last_log_term': 0}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1827, 'entries': [(b'\x00\x80\x02K\x00K\nM\xd2\x03\x86q\x00\x86q\x01.', 1828, 1), (b'\x00\x80\x02K\x00K\nM\x8c\x01\x86q\x00\x86q\x01.', 1829, 1), (b'\x00\x80\x02K\x00K\nM\xc3\x01\x86q\x00\x86q\x01.', 1830, 1)], 'prevLogIdx': 1827, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1830, 'entries': [(b'\x00\x80\x02K\x00K\nM\xd3\x03\x86q\x00\x86q\x01.', 1831, 1)], 'prevLogIdx': 1830, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1830, 'entries': [(b'\x00\x80\x02K\x00K\nM\xd3\x03\x86q\x00\x86q\x01.', 1831, 1)], 'prevLogIdx': 1830, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1831, 'entries': [(b'\x00\x80\x02K\x00K\nM\xd4\x03\x86q\x00\x86q\x01.', 1832, 1)], 'prevLogIdx': 1831, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1831, 'entries': [(b'\x00\x80\x02K\x00K\nM\xd4\x03\x86q\x00\x86q\x01.', 1832, 1)], 'prevLogIdx': 1831, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 453, 'log_idx': 1833, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'apply_command_response', 'request_id': 398, 'log_idx': 1834, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1832, 'entries': [(b'\x00\x80\x02K\x00K\nM\xc4\x01\x86q\x00\x86q\x01.', 1833, 1), (b'\x00\x80\x02K\x00K\nM\x8d\x01\x86q\x00\x86q\x01.', 1834, 1), (b'\x00\x80\x02K\x00K\nM\xd5\x03\x86q\x00\x86q\x01.', 1835, 1)], 'prevLogIdx': 1832, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1832, 'entries': [(b'\x00\x80\x02K\x00K\nM\xc4\x01\x86q\x00\x86q\x01.', 1833, 1), (b'\x00\x80\x02K\x00K\nM\x8d\x01\x86q\x00\x86q\x01.', 1834, 1), (b'\x00\x80\x02K\x00K\nM\xd5\x03\x86q\x00\x86q\x01.', 1835, 1)], 'prevLogIdx': 1832, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1835, 'entries': [(b'\x00\x80\x02K\x00K\nM\xd6\x03\x86q\x00\x86q\x01.', 1836, 1)], 'prevLogIdx': 1835, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1835, 'entries': [(b'\x00\x80\x02K\x00K\nM\xd6\x03\x86q\x00\x86q\x01.', 1836, 1)], 'prevLogIdx': 1835, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1836, 'entries': [(b'\x00\x80\x02K\x00K\nM\xd7\x03\x86q\x00\x86q\x01.', 1837, 1)], 'prevLogIdx': 1836, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1836, 'entries': [(b'\x00\x80\x02K\x00K\nM\xd7\x03\x86q\x00\x86q\x01.', 1837, 1)], 'prevLogIdx': 1836, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 454, 'log_idx': 1838, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'apply_command_response', 'request_id': 399, 'log_idx': 1839, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1837, 'entries': [(b'\x00\x80\x02K\x00K\nM\xc5\x01\x86q\x00\x86q\x01.', 1838, 1), (b'\x00\x80\x02K\x00K\nM\x8e\x01\x86q\x00\x86q\x01.', 1839, 1)], 'prevLogIdx': 1837, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1837, 'entries': [(b'\x00\x80\x02K\x00K\nM\xc5\x01\x86q\x00\x86q\x01.', 1838, 1), (b'\x00\x80\x02K\x00K\nM\x8e\x01\x86q\x00\x86q\x01.', 1839, 1)], 'prevLogIdx': 1837, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1839, 'entries': [(b'\x00\x80\x02K\x00K\nM\xd8\x03\x86q\x00\x86q\x01.', 1840, 1)], 'prevLogIdx': 1839, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1839, 'entries': [(b'\x00\x80\x02K\x00K\nM\xd8\x03\x86q\x00\x86q\x01.', 1840, 1)], 'prevLogIdx': 1839, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1840, 'entries': [(b'\x00\x80\x02K\x00K\nM\xd9\x03\x86q\x00\x86q\x01.', 1841, 1)], 'prevLogIdx': 1840, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1840, 'entries': [(b'\x00\x80\x02K\x00K\nM\xd9\x03\x86q\x00\x86q\x01.', 1841, 1)], 'prevLogIdx': 1840, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 455, 'log_idx': 1842, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'apply_command_response', 'request_id': 400, 'log_idx': 1843, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1841, 'entries': [(b'\x00\x80\x02K\x00K\nM\xc6\x01\x86q\x00\x86q\x01.', 1842, 1), (b'\x00\x80\x02K\x00K\nM\x8f\x01\x86q\x00\x86q\x01.', 1843, 1), (b'\x00\x80\x02K\x00K\nM\xda\x03\x86q\x00\x86q\x01.', 1844, 1)], 'prevLogIdx': 1841, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1841, 'entries': [(b'\x00\x80\x02K\x00K\nM\xc6\x01\x86q\x00\x86q\x01.', 1842, 1), (b'\x00\x80\x02K\x00K\nM\x8f\x01\x86q\x00\x86q\x01.', 1843, 1), (b'\x00\x80\x02K\x00K\nM\xda\x03\x86q\x00\x86q\x01.', 1844, 1)], 'prevLogIdx': 1841, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1844, 'entries': [(b'\x00\x80\x02K\x00K\nM\xdb\x03\x86q\x00\x86q\x01.', 1845, 1)], 'prevLogIdx': 1844, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1844, 'entries': [(b'\x00\x80\x02K\x00K\nM\xdb\x03\x86q\x00\x86q\x01.', 1845, 1)], 'prevLogIdx': 1844, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1844, 'entries': [], 'prevLogIdx': 1845, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1844, 'entries': [], 'prevLogIdx': 1845, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'apply_command_response', 'request_id': 401, 'log_idx': 1847, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 456, 'log_idx': 1848, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1845, 'entries': [(b'\x00\x80\x02K\x00K\nM\xdc\x03\x86q\x00\x86q\x01.', 1846, 1), (b'\x00\x80\x02K\x00K\nM\x90\x01\x86q\x00\x86q\x01.', 1847, 1), (b'\x00\x80\x02K\x00K\nM\xc7\x01\x86q\x00\x86q\x01.', 1848, 1)], 'prevLogIdx': 1845, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1845, 'entries': [(b'\x00\x80\x02K\x00K\nM\xdc\x03\x86q\x00\x86q\x01.', 1846, 1), (b'\x00\x80\x02K\x00K\nM\x90\x01\x86q\x00\x86q\x01.', 1847, 1), (b'\x00\x80\x02K\x00K\nM\xc7\x01\x86q\x00\x86q\x01.', 1848, 1)], 'prevLogIdx': 1845, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1848, 'entries': [(b'\x00\x80\x02K\x00K\nM\xdd\x03\x86q\x00\x86q\x01.', 1849, 1)], 'prevLogIdx': 1848, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1848, 'entries': [(b'\x00\x80\x02K\x00K\nM\xdd\x03\x86q\x00\x86q\x01.', 1849, 1)], 'prevLogIdx': 1848, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1848, 'entries': [], 'prevLogIdx': 1849, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1848, 'entries': [], 'prevLogIdx': 1849, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 457, 'log_idx': 1851, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'apply_command_response', 'request_id': 402, 'log_idx': 1852, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1849, 'entries': [(b'\x00\x80\x02K\x00K\nM\xde\x03\x86q\x00\x86q\x01.', 1850, 1), (b'\x00\x80\x02K\x00K\nM\xc8\x01\x86q\x00\x86q\x01.', 1851, 1), (b'\x00\x80\x02K\x00K\nM\x91\x01\x86q\x00\x86q\x01.', 1852, 1)], 'prevLogIdx': 1849, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1849, 'entries': [(b'\x00\x80\x02K\x00K\nM\xde\x03\x86q\x00\x86q\x01.', 1850, 1), (b'\x00\x80\x02K\x00K\nM\xc8\x01\x86q\x00\x86q\x01.', 1851, 1), (b'\x00\x80\x02K\x00K\nM\x91\x01\x86q\x00\x86q\x01.', 1852, 1)], 'prevLogIdx': 1849, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1852, 'entries': [(b'\x00\x80\x02K\x00K\nM\xdf\x03\x86q\x00\x86q\x01.', 1853, 1)], 'prevLogIdx': 1852, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1852, 'entries': [(b'\x00\x80\x02K\x00K\nM\xdf\x03\x86q\x00\x86q\x01.', 1853, 1)], 'prevLogIdx': 1852, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1852, 'entries': [], 'prevLogIdx': 1853, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1852, 'entries': [], 'prevLogIdx': 1853, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 458, 'log_idx': 1855, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'apply_command_response', 'request_id': 403, 'log_idx': 1856, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1853, 'entries': [(b'\x00\x80\x02K\x00K\nM\xe0\x03\x86q\x00\x86q\x01.', 1854, 1), (b'\x00\x80\x02K\x00K\nM\xc9\x01\x86q\x00\x86q\x01.', 1855, 1), (b'\x00\x80\x02K\x00K\nM\x92\x01\x86q\x00\x86q\x01.', 1856, 1)], 'prevLogIdx': 1853, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1853, 'entries': [(b'\x00\x80\x02K\x00K\nM\xe0\x03\x86q\x00\x86q\x01.', 1854, 1), (b'\x00\x80\x02K\x00K\nM\xc9\x01\x86q\x00\x86q\x01.', 1855, 1), (b'\x00\x80\x02K\x00K\nM\x92\x01\x86q\x00\x86q\x01.', 1856, 1)], 'prevLogIdx': 1853, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1856, 'entries': [(b'\x00\x80\x02K\x00K\nM\xe1\x03\x86q\x00\x86q\x01.', 1857, 1)], 'prevLogIdx': 1856, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1856, 'entries': [(b'\x00\x80\x02K\x00K\nM\xe1\x03\x86q\x00\x86q\x01.', 1857, 1)], 'prevLogIdx': 1856, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1857, 'entries': [(b'\x00\x80\x02K\x00K\nM\xe2\x03\x86q\x00\x86q\x01.', 1858, 1)], 'prevLogIdx': 1857, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1857, 'entries': [(b'\x00\x80\x02K\x00K\nM\xe2\x03\x86q\x00\x86q\x01.', 1858, 1)], 'prevLogIdx': 1857, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 459, 'log_idx': 1859, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'apply_command_response', 'request_id': 404, 'log_idx': 1860, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1858, 'entries': [(b'\x00\x80\x02K\x00K\nM\xca\x01\x86q\x00\x86q\x01.', 1859, 1), (b'\x00\x80\x02K\x00K\nM\x93\x01\x86q\x00\x86q\x01.', 1860, 1), (b'\x00\x80\x02K\x00K\nM\xe3\x03\x86q\x00\x86q\x01.', 1861, 1)], 'prevLogIdx': 1858, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1858, 'entries': [(b'\x00\x80\x02K\x00K\nM\xca\x01\x86q\x00\x86q\x01.', 1859, 1), (b'\x00\x80\x02K\x00K\nM\x93\x01\x86q\x00\x86q\x01.', 1860, 1), (b'\x00\x80\x02K\x00K\nM\xe3\x03\x86q\x00\x86q\x01.', 1861, 1)], 'prevLogIdx': 1858, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1861, 'entries': [(b'\x00\x80\x02K\x00K\nM\xe4\x03\x86q\x00\x86q\x01.', 1862, 1)], 'prevLogIdx': 1861, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1861, 'entries': [(b'\x00\x80\x02K\x00K\nM\xe4\x03\x86q\x00\x86q\x01.', 1862, 1)], 'prevLogIdx': 1861, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1861, 'entries': [], 'prevLogIdx': 1862, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1861, 'entries': [], 'prevLogIdx': 1862, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 460, 'log_idx': 1863, 'log_term': 1}  roundtrip [raft_roundtrip_seq996]: 277.195 ms
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'apply_command_response', 'request_id': 405, 'log_idx': 1865, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1862, 'entries': [(b'\x00\x80\x02K\x00K\nM\xcb\x01\x86q\x00\x86q\x01.', 1863, 1), (b'\x00\x80\x02K\x00K\nM\xe5\x03\x86q\x00\x86q\x01.', 1864, 1), (b'\x00\x80\x02K\x00K\nM\x94\x01\x86q\x00\x86q\x01.', 1865, 1)], 'prevLogIdx': 1862, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1862, 'entries': [(b'\x00\x80\x02K\x00K\nM\xcb\x01\x86q\x00\x86q\x01.', 1863, 1), (b'\x00\x80\x02K\x00K\nM\xe5\x03\x86q\x00\x86q\x01.', 1864, 1), (b'\x00\x80\x02K\x00K\nM\x94\x01\x86q\x00\x86q\x01.', 1865, 1)], 'prevLogIdx': 1862, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1865, 'entries': [(b'\x00\x80\x02K\x00K\nM\xe6\x03\x86q\x00\x86q\x01.', 1866, 1)], 'prevLogIdx': 1865, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1865, 'entries': [(b'\x00\x80\x02K\x00K\nM\xe6\x03\x86q\x00\x86q\x01.', 1866, 1)], 'prevLogIdx': 1865, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 461, 'log_idx': 1868, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 1866, 'entries': [(b'\x00\x80\x02K\x00K\nM\xe7\x03\x86q\x00\x86q\x01.', 1867, 1), (b'\x00\x80\x02K\x00K\nM\xcc\x01\x86q\x00\x86q\x01.', 1868, 1)], 'prevLogIdx': 1866, 'prevLogTerm': 1}
